date,index,air
2016-12-28,728,301.70001220703125
2016-12-29,729,301.2799987792969
2016-12-30,730,301.0999755859375
2016-12-31,731,302.1400146484375
2017-01-01,732,301.6400146484375
2017-01-02,733,301.5999755859375
2017-01-03,734,301.8599853515625
2017-01-04,735,301.2799987792969
2017-01-05,736,301.8399963378906
2017-01-06,737,301.6600036621094
2017-01-07,738,301.58001708984375
2017-01-08,739,302.0299987792969
2017-01-09,740,300.9100036621094
2017-01-10,741,300.8999938964844
2017-01-11,742,300.92999267578125
2017-01-12,743,301.510009765625
2017-01-13,744,301.97998046875
2017-01-14,745,299.72998046875
2017-01-15,746,300.8599853515625
2017-01-16,747,301.1300048828125
2017-01-17,748,301.4100036621094
2017-01-18,749,301.2099914550781
2017-01-19,750,302.2099914550781
2017-01-20,751,301.5899963378906
2017-01-21,752,301.3599853515625
2017-01-22,753,300.510009765625
2017-01-23,754,301.08001708984375
2017-01-24,755,301.7799987792969
2017-01-25,756,301.42999267578125
2017-01-26,757,301.3999938964844
2017-01-27,758,300.72998046875
2017-01-28,759,301.2799987792969
2017-01-29,760,302.2099914550781
2017-01-30,761,302.05999755859375
2017-01-31,762,301.47998046875
2017-02-01,763,301.8399963378906
2017-02-02,764,301.17999267578125
2017-02-03,765,300.3999938964844
2017-02-04,766,300.92999267578125
2017-02-05,767,300.70001220703125
2017-02-06,768,301.97998046875
2017-02-07,769,301.83001708984375
2017-02-08,770,301.5299987792969
2017-02-09,771,300.83001708984375
2017-02-10,772,300.7099914550781
2017-02-11,773,300.8599853515625
2017-02-12,774,300.3499755859375
2017-02-13,775,300.55999755859375
2017-02-14,776,300.5
2017-02-15,777,301.25
2017-02-16,778,301.58001708984375
2017-02-17,779,301.1300048828125
2017-02-18,780,301.2099914550781
2017-02-19,781,301.1099853515625
2017-02-20,782,300.6600036621094
2017-02-21,783,299.9599914550781
2017-02-22,784,301.3599853515625
2017-02-23,785,301.0299987792969
2017-02-24,786,301.6099853515625
2017-02-25,787,300.2799987792969
2017-02-26,788,301.42999267578125
2017-02-27,789,301.17999267578125
2017-02-28,790,301.3900146484375
2017-03-01,791,300.33001708984375
2017-03-02,792,299.7099914550781
2017-03-03,793,300.5299987792969
2017-03-04,794,300.8599853515625
2017-03-05,795,300.97998046875
2017-03-06,796,300.4599914550781
2017-03-07,797,302.010009765625
2017-03-08,798,300.9100036621094
2017-03-09,799,299.33001708984375
2017-03-10,800,299.67999267578125
2017-03-11,801,300.3599853515625
2017-03-12,802,299.80999755859375
2017-03-13,803,300.3999938964844
2017-03-14,804,300.760009765625
2017-03-15,805,300.8800048828125
2017-03-16,806,300.47998046875
2017-03-17,807,300.2799987792969
2017-03-18,808,300.5299987792969
2017-03-19,809,301.47998046875
2017-03-20,810,301.5299987792969
2017-03-21,811,301.1600036621094
2017-03-22,812,300.3800048828125
2017-03-23,813,300.92999267578125
2017-03-24,814,300.6499938964844
2017-03-25,815,300.9100036621094
2017-03-26,816,300.3800048828125
2017-03-27,817,300.33001708984375
2017-03-28,818,299.1300048828125
2017-03-29,819,299.2799987792969
2017-03-30,820,300.9599914550781
2017-03-31,821,301.08001708984375
2017-04-01,822,301.05999755859375
2017-04-02,823,300.67999267578125
2017-04-03,824,300.92999267578125
2017-04-04,825,301.17999267578125
2017-04-05,826,301.4599914550781
2017-04-06,827,301.22998046875
2017-04-07,828,301.2799987792969
2017-04-08,829,301.489990234375
2017-04-09,830,300.8999938964844
2017-04-10,831,301.45001220703125
2017-04-11,832,300.8800048828125
2017-04-12,833,299.83001708984375
2017-04-13,834,300.4100036621094
2017-04-14,835,300.0299987792969
2017-04-15,836,300.1300048828125
2017-04-16,837,300.5299987792969
2017-04-17,838,300.22998046875
2017-04-18,839,299.72998046875
2017-04-19,840,300.3800048828125
2017-04-20,841,300.75
2017-04-21,842,300.4599914550781
2017-04-22,843,300.08001708984375
2017-04-23,844,300.9100036621094
2017-04-24,845,300.260009765625
2017-04-25,846,299.25
2017-04-26,847,299.8599853515625
2017-04-27,848,301.260009765625
2017-04-28,849,301.08001708984375
2017-04-29,850,300.7799987792969
2017-04-30,851,300.47998046875
2017-05-01,852,300.4100036621094
2017-05-02,853,299.8800048828125
2017-05-03,854,300.55999755859375
2017-05-04,855,300.510009765625
2017-05-05,856,301.010009765625
2017-05-06,857,301.3800048828125
2017-05-07,858,300.0299987792969
2017-05-08,859,300.22998046875
2017-05-09,860,300.83001708984375
2017-05-10,861,300.97998046875
2017-05-11,862,300.3499755859375
2017-05-12,863,301.760009765625
2017-05-13,864,302.17999267578125
2017-05-14,865,302.5299987792969
2017-05-15,866,301.2099914550781
2017-05-16,867,300.010009765625
2017-05-17,868,300.8599853515625
2017-05-18,869,300.67999267578125
2017-05-19,870,301.6600036621094
2017-05-20,871,301.80999755859375
2017-05-21,872,301.53997802734375
2017-05-22,873,301.3800048828125
2017-05-23,874,301.6400146484375
2017-05-24,875,300.8399963378906
2017-05-25,876,301.1499938964844
2017-05-26,877,301.42999267578125
2017-05-27,878,301.72998046875
2017-05-28,879,301.3599853515625
2017-05-29,880,300.97998046875
2017-05-30,881,301.1300048828125
2017-05-31,882,301.22998046875
2017-06-01,883,301.19000244140625
2017-06-02,884,300.45001220703125
2017-06-03,885,301.1300048828125
2017-06-04,886,301.3900146484375
2017-06-05,887,300.97998046875
2017-06-06,888,300.760009765625
2017-06-07,889,300.0299987792969
2017-06-08,890,300.22998046875
2017-06-09,891,299.5999755859375
2017-06-10,892,300.22998046875
2017-06-11,893,300.3999938964844
2017-06-12,894,301.3900146484375
2017-06-13,895,300.9100036621094
2017-06-14,896,300.54998779296875
2017-06-15,897,301.0299987792969
2017-06-16,898,300.4599914550781
2017-06-17,899,300.45001220703125
2017-06-18,900,301.2099914550781
2017-06-19,901,301.55999755859375
2017-06-20,902,300.1499938964844
2017-06-21,903,300.5999755859375
2017-06-22,904,300.08001708984375
2017-06-23,905,300.2799987792969
2017-06-24,906,299.79998779296875
2017-06-25,907,300.3499755859375
2017-06-26,908,300.72998046875
2017-06-27,909,300.22998046875
2017-06-28,910,300.47998046875
2017-06-29,911,300.22998046875
2017-06-30,912,300.72998046875
2017-07-01,913,300.42999267578125
2017-07-02,914,299.7099914550781
2017-07-03,915,299.4100036621094
2017-07-04,916,300.1099853515625
2017-07-05,917,300.1099853515625
2017-07-06,918,300.7099914550781
2017-07-07,919,300.30999755859375
2017-07-08,920,299.989990234375
2017-07-09,921,299.8800048828125
2017-07-10,922,299.92999267578125
2017-07-11,923,299.22998046875
2017-07-12,924,300.1300048828125
2017-07-13,925,300.260009765625
2017-07-14,926,300.7099914550781
2017-07-15,927,300.72998046875
2017-07-16,928,300.2799987792969
2017-07-17,929,300.8800048828125
2017-07-18,930,300.3599853515625
2017-07-19,931,300.1300048828125
2017-07-20,932,300.75
2017-07-21,933,300.989990234375
2017-07-22,934,301.08001708984375
2017-07-23,935,300.55999755859375
2017-07-24,936,300.1499938964844
2017-07-25,937,300.04998779296875
2017-07-26,938,300.67999267578125
2017-07-27,939,301.010009765625
2017-07-28,940,301.0299987792969
2017-07-29,941,300.2099914550781
2017-07-30,942,299.1300048828125
2017-07-31,943,298.95001220703125
2017-08-01,944,300.0
2017-08-02,945,299.72998046875
2017-08-03,946,301.08001708984375
2017-08-04,947,300.1099853515625
2017-08-05,948,300.30999755859375
2017-08-06,949,301.0299987792969
2017-08-07,950,301.58001708984375
2017-08-08,951,301.5299987792969
2017-08-09,952,300.92999267578125
2017-08-10,953,300.8399963378906
2017-08-11,954,300.010009765625
2017-08-12,955,299.760009765625
2017-08-13,956,300.17999267578125
2017-08-14,957,300.4599914550781
2017-08-15,958,300.1600036621094
2017-08-16,959,301.5899963378906
2017-08-17,960,301.22998046875
2017-08-18,961,300.70001220703125
2017-08-19,962,300.6600036621094
2017-08-20,963,301.22998046875
2017-08-21,964,300.92999267578125
2017-08-22,965,300.3800048828125
2017-08-23,966,300.4599914550781
2017-08-24,967,300.6300048828125
2017-08-25,968,301.08001708984375
2017-08-26,969,301.5999755859375
2017-08-27,970,301.80999755859375
2017-08-28,971,302.44000244140625
2017-08-29,972,301.010009765625
2017-08-30,973,300.67999267578125
2017-08-31,974,300.2099914550781
2017-09-01,975,300.72998046875
2017-09-02,976,300.7099914550781
2017-09-03,977,300.9599914550781
2017-09-04,978,300.6600036621094
2017-09-05,979,300.97998046875
2017-09-06,980,301.4100036621094
2017-09-07,981,300.72998046875
2017-09-08,982,301.1300048828125
2017-09-09,983,300.760009765625
2017-09-10,984,300.9599914550781
2017-09-11,985,301.92999267578125
2017-09-12,986,300.8599853515625
2017-09-13,987,300.6300048828125
2017-09-14,988,301.5299987792969
2017-09-15,989,301.1099853515625
2017-09-16,990,300.9100036621094
2017-09-17,991,301.1600036621094
2017-09-18,992,301.2099914550781
2017-09-19,993,301.47998046875
2017-09-20,994,301.30999755859375
2017-09-21,995,301.739990234375
2017-09-22,996,301.5299987792969
2017-09-23,997,301.58001708984375
2017-09-24,998,301.760009765625
2017-09-25,999,301.9599914550781
2017-09-26,1000,302.2099914550781
2017-09-27,1001,301.72998046875
2017-09-28,1002,300.42999267578125
2017-09-29,1003,300.1600036621094
2017-09-30,1004,300.47998046875
2017-10-01,1005,300.92999267578125
2017-10-02,1006,301.0299987792969
2017-10-03,1007,301.4100036621094
2017-10-04,1008,301.08001708984375
2017-10-05,1009,300.5999755859375
2017-10-06,1010,300.510009765625
2017-10-07,1011,301.0299987792969
2017-10-08,1012,300.6300048828125
2017-10-09,1013,300.79998779296875
2017-10-10,1014,301.05999755859375
2017-10-11,1015,301.7799987792969
2017-10-12,1016,301.92999267578125
2017-10-13,1017,301.67999267578125
2017-10-14,1018,301.2799987792969
2017-10-15,1019,300.72998046875
2017-10-16,1020,300.92999267578125
2017-10-17,1021,301.510009765625
2017-10-18,1022,300.67999267578125
2017-10-19,1023,301.010009765625
2017-10-20,1024,301.05999755859375
2017-10-21,1025,301.510009765625
2017-10-22,1026,301.80999755859375
2017-10-23,1027,301.6400146484375
2017-10-24,1028,301.4100036621094
2017-10-25,1029,300.9100036621094
2017-10-26,1030,301.1300048828125
2017-10-27,1031,301.30999755859375
2017-10-28,1032,300.7799987792969
2017-10-29,1033,300.7799987792969
2017-10-30,1034,300.92999267578125
2017-10-31,1035,301.6600036621094
2017-11-01,1036,301.42999267578125
2017-11-02,1037,301.2099914550781
2017-11-03,1038,300.97998046875
2017-11-04,1039,301.6600036621094
2017-11-05,1040,301.6300048828125
2017-11-06,1041,301.04998779296875
2017-11-07,1042,301.47998046875
2017-11-08,1043,301.58001708984375
2017-11-09,1044,301.3399963378906
2017-11-10,1045,302.1099853515625
2017-11-11,1046,301.8599853515625
2017-11-12,1047,302.489990234375
2017-11-13,1048,302.0299987792969
2017-11-14,1049,302.239990234375
2017-11-15,1050,301.70001220703125
2017-11-16,1051,301.30999755859375
2017-11-17,1052,300.8800048828125
2017-11-18,1053,301.17999267578125
2017-11-19,1054,300.9100036621094
2017-11-20,1055,301.2799987792969
2017-11-21,1056,301.7799987792969
2017-11-22,1057,302.08001708984375
2017-11-23,1058,302.4599914550781
2017-11-24,1059,301.47998046875
2017-11-25,1060,301.3599853515625
2017-11-26,1061,301.58001708984375
2017-11-27,1062,301.7099914550781
2017-11-28,1063,302.010009765625
2017-11-29,1064,301.97998046875
2017-11-30,1065,302.9599914550781
2017-12-01,1066,303.17999267578125
2017-12-02,1067,302.42999267578125
2017-12-03,1068,301.510009765625
2017-12-04,1069,301.510009765625
2017-12-05,1070,301.3800048828125
2017-12-06,1071,301.4599914550781
2017-12-07,1072,301.2099914550781
2017-12-08,1073,301.010009765625
2017-12-09,1074,301.6300048828125
2017-12-10,1075,301.30999755859375
2017-12-11,1076,300.760009765625
2017-12-12,1077,301.2799987792969
2017-12-13,1078,300.6300048828125
2017-12-14,1079,301.3800048828125
2017-12-15,1080,301.55999755859375
2017-12-16,1081,301.1300048828125
2017-12-17,1082,300.70001220703125
2017-12-18,1083,300.80999755859375
2017-12-19,1084,300.5999755859375
2017-12-20,1085,300.79998779296875
2017-12-21,1086,301.0299987792969
2017-12-22,1087,300.0299987792969
2017-12-23,1088,300.260009765625
2017-12-24,1089,300.5999755859375
2017-12-25,1090,301.22998046875
2017-12-26,1091,301.69000244140625
2017-12-27,1092,301.8900146484375
2017-12-28,1093,302.1400146484375
2017-12-29,1094,301.92999267578125
2017-12-30,1095,300.9599914550781
2017-12-31,1096,301.47998046875
2018-01-01,1097,301.72998046875
2018-01-02,1098,301.7099914550781
2018-01-03,1099,301.6099853515625
2018-01-04,1100,301.55999755859375
2018-01-05,1101,301.1099853515625
2018-01-06,1102,301.510009765625
2018-01-07,1103,301.510009765625
2018-01-08,1104,302.05999755859375
2018-01-09,1105,301.760009765625
2018-01-10,1106,300.7099914550781
2018-01-11,1107,300.260009765625
2018-01-12,1108,301.30999755859375
2018-01-13,1109,300.0299987792969
2018-01-14,1110,300.5299987792969
2018-01-15,1111,301.80999755859375
2018-01-16,1112,302.1099853515625
2018-01-17,1113,302.260009765625
2018-01-18,1114,301.6600036621094
2018-01-19,1115,299.8599853515625
2018-01-20,1116,300.6099853515625
2018-01-21,1117,301.0
2018-01-22,1118,301.78997802734375
2018-01-23,1119,302.3599853515625
2018-01-24,1120,301.42999267578125
2018-01-25,1121,301.22998046875
2018-01-26,1122,301.58001708984375
2018-01-27,1123,301.72998046875
2018-01-28,1124,301.4100036621094
2018-01-29,1125,300.8999938964844
2018-01-30,1126,300.5299987792969
2018-01-31,1127,300.6499938964844
2018-02-01,1128,301.20001220703125
2018-02-02,1129,301.30999755859375
2018-02-03,1130,301.54998779296875
2018-02-04,1131,300.79998779296875
2018-02-05,1132,301.6099853515625
2018-02-06,1133,301.55999755859375
2018-02-07,1134,301.42999267578125
2018-02-08,1135,301.22998046875
2018-02-09,1136,301.08001708984375
2018-02-10,1137,301.3599853515625
2018-02-11,1138,300.8599853515625
2018-02-12,1139,300.9100036621094
2018-02-13,1140,300.79998779296875
2018-02-14,1141,301.5299987792969
2018-02-15,1142,301.5
2018-02-16,1143,301.4599914550781
2018-02-17,1144,300.0299987792969
2018-02-18,1145,300.510009765625
2018-02-19,1146,300.8599853515625
2018-02-20,1147,300.72998046875
2018-02-21,1148,301.1099853515625
2018-02-22,1149,301.2099914550781
2018-02-23,1150,301.08001708984375
2018-02-24,1151,301.3900146484375
2018-02-25,1152,301.67999267578125
2018-02-26,1153,300.67999267578125
2018-02-27,1154,301.20001220703125
2018-02-28,1155,300.97998046875
2018-03-01,1156,300.42999267578125
2018-03-02,1157,300.08001708984375
2018-03-03,1158,300.6499938964844
2018-03-04,1159,300.33001708984375
2018-03-05,1160,299.67999267578125
2018-03-06,1161,299.80999755859375
2018-03-07,1162,301.0999755859375
2018-03-08,1163,301.05999755859375
2018-03-09,1164,300.79998779296875
2018-03-10,1165,300.83001708984375
2018-03-11,1166,300.83001708984375
2018-03-12,1167,300.6600036621094
2018-03-13,1168,300.5
2018-03-14,1169,300.510009765625
2018-03-15,1170,301.2099914550781
2018-03-16,1171,301.3399963378906
2018-03-17,1172,301.0999755859375
2018-03-18,1173,300.6600036621094
2018-03-19,1174,300.7099914550781
2018-03-20,1175,300.67999267578125
2018-03-21,1176,301.8800048828125
2018-03-22,1177,301.5999755859375
2018-03-23,1178,301.3599853515625
2018-03-24,1179,301.9100036621094
2018-03-25,1180,301.83001708984375
2018-03-26,1181,301.1600036621094
2018-03-27,1182,300.55999755859375
2018-03-28,1183,301.58001708984375
2018-03-29,1184,301.97998046875
2018-03-30,1185,301.760009765625
2018-03-31,1186,300.8800048828125
2018-04-01,1187,301.22998046875
2018-04-02,1188,301.1300048828125
2018-04-03,1189,300.72998046875
2018-04-04,1190,300.8499755859375
2018-04-05,1191,302.0299987792969
2018-04-06,1192,300.80999755859375
2018-04-07,1193,300.72998046875
2018-04-08,1194,300.7799987792969
2018-04-09,1195,301.33001708984375
2018-04-10,1196,300.3800048828125
2018-04-11,1197,300.7099914550781
2018-04-12,1198,301.3599853515625
2018-04-13,1199,301.67999267578125
2018-04-14,1200,301.2099914550781
2018-04-15,1201,300.9599914550781
2018-04-16,1202,301.3800048828125
2018-04-17,1203,301.3800048828125
2018-04-18,1204,300.1600036621094
2018-04-19,1205,300.47998046875
2018-04-20,1206,300.08001708984375
2018-04-21,1207,300.9599914550781
2018-04-22,1208,301.6300048828125
2018-04-23,1209,301.44000244140625
2018-04-24,1210,301.25
2018-04-25,1211,301.760009765625
2018-04-26,1212,301.010009765625
2018-04-27,1213,301.30999755859375
2018-04-28,1214,301.97998046875
2018-04-29,1215,302.1300048828125
2018-04-30,1216,301.7099914550781
2018-05-01,1217,302.08001708984375
2018-05-02,1218,301.760009765625
2018-05-03,1219,301.3900146484375
2018-05-04,1220,301.1099853515625
2018-05-05,1221,300.510009765625
2018-05-06,1222,300.3999938964844
2018-05-07,1223,300.5299987792969
2018-05-08,1224,301.0299987792969
2018-05-09,1225,301.6300048828125
2018-05-10,1226,301.3999938964844
2018-05-11,1227,301.5
2018-05-12,1228,301.67999267578125
2018-05-13,1229,300.6400146484375
2018-05-14,1230,300.7799987792969
2018-05-15,1231,300.6600036621094
2018-05-16,1232,301.8599853515625
2018-05-17,1233,301.989990234375
2018-05-18,1234,301.8800048828125
2018-05-19,1235,301.2099914550781
2018-05-20,1236,301.8900146484375
2018-05-21,1237,301.2799987792969
2018-05-22,1238,300.83001708984375
2018-05-23,1239,300.92999267578125
2018-05-24,1240,301.0299987792969
2018-05-25,1241,301.80999755859375
2018-05-26,1242,301.2099914550781
2018-05-27,1243,301.80999755859375
2018-05-28,1244,300.25
2018-05-29,1245,299.92999267578125
2018-05-30,1246,300.45001220703125
2018-05-31,1247,300.30999755859375
2018-06-01,1248,300.739990234375
2018-06-02,1249,301.260009765625
2018-06-03,1250,301.6099853515625
2018-06-04,1251,301.0
2018-06-05,1252,300.8399963378906
2018-06-06,1253,300.2099914550781
2018-06-07,1254,300.2799987792969
2018-06-08,1255,300.83001708984375
2018-06-09,1256,300.0
2018-06-10,1257,300.55999755859375
2018-06-11,1258,300.92999267578125
2018-06-12,1259,301.22998046875
2018-06-13,1260,300.760009765625
2018-06-14,1261,300.3800048828125
2018-06-15,1262,300.17999267578125
2018-06-16,1263,300.010009765625
2018-06-17,1264,300.6300048828125
2018-06-18,1265,301.260009765625
2018-06-19,1266,300.47998046875
2018-06-20,1267,300.08001708984375
2018-06-21,1268,300.4599914550781
2018-06-22,1269,300.5899963378906
2018-06-23,1270,300.6300048828125
2018-06-24,1271,300.6300048828125
2018-06-25,1272,300.1600036621094
2018-06-26,1273,300.83001708984375
2018-06-27,1274,300.7099914550781
2018-06-28,1275,300.9599914550781
2018-06-29,1276,300.80999755859375
2018-06-30,1277,301.58001708984375
2018-07-01,1278,300.58001708984375
2018-07-02,1279,300.5299987792969
2018-07-03,1280,301.0299987792969
2018-07-04,1281,301.3599853515625
2018-07-05,1282,300.75
2018-07-06,1283,300.3800048828125
2018-07-07,1284,300.42999267578125
2018-07-08,1285,301.2099914550781
2018-07-09,1286,301.05999755859375
2018-07-10,1287,301.4100036621094
2018-07-11,1288,301.17999267578125
2018-07-12,1289,301.7099914550781
2018-07-13,1290,301.44000244140625
2018-07-14,1291,300.6600036621094
2018-07-15,1292,300.8499755859375
2018-07-16,1293,300.45001220703125
2018-07-17,1294,300.80999755859375
2018-07-18,1295,300.6099853515625
2018-07-19,1296,300.3800048828125
2018-07-20,1297,299.42999267578125
2018-07-21,1298,300.45001220703125
2018-07-22,1299,301.0299987792969
2018-07-23,1300,300.58001708984375
2018-07-24,1301,300.8800048828125
2018-07-25,1302,301.510009765625
2018-07-26,1303,300.7799987792969
2018-07-27,1304,299.760009765625
2018-07-28,1305,300.739990234375
2018-07-29,1306,301.29998779296875
2018-07-30,1307,300.4100036621094
2018-07-31,1308,300.8800048828125
2018-08-01,1309,300.58001708984375
2018-08-02,1310,300.17999267578125
2018-08-03,1311,300.5299987792969
2018-08-04,1312,300.6300048828125
2018-08-05,1313,300.6099853515625
2018-08-06,1314,301.0299987792969
2018-08-07,1315,300.47998046875
2018-08-08,1316,300.2799987792969
2018-08-09,1317,299.6300048828125
2018-08-10,1318,300.04998779296875
2018-08-11,1319,300.55999755859375
2018-08-12,1320,301.239990234375
2018-08-13,1321,301.260009765625
2018-08-14,1322,300.58001708984375
2018-08-15,1323,299.6300048828125
2018-08-16,1324,299.760009765625
2018-08-17,1325,300.72998046875
2018-08-18,1326,301.010009765625
2018-08-19,1327,300.83001708984375
2018-08-20,1328,300.47998046875
2018-08-21,1329,299.92999267578125
2018-08-22,1330,299.8599853515625
2018-08-23,1331,299.7099914550781
2018-08-24,1332,300.6300048828125
2018-08-25,1333,300.80999755859375
2018-08-26,1334,301.1300048828125
2018-08-27,1335,300.260009765625
2018-08-28,1336,301.03997802734375
2018-08-29,1337,300.6099853515625
2018-08-30,1338,300.0999755859375
2018-08-31,1339,299.55999755859375
2018-09-01,1340,299.7799987792969
2018-09-02,1341,299.7799987792969
2018-09-03,1342,300.30999755859375
2018-09-04,1343,300.55999755859375
2018-09-05,1344,300.72998046875
2018-09-06,1345,300.67999267578125
2018-09-07,1346,300.4599914550781
2018-09-08,1347,300.92999267578125
2018-09-09,1348,300.8800048828125
2018-09-10,1349,301.260009765625
2018-09-11,1350,301.2799987792969
2018-09-12,1351,300.9599914550781
2018-09-13,1352,301.0299987792969
2018-09-14,1353,300.83001708984375
2018-09-15,1354,300.58001708984375
2018-09-16,1355,301.67999267578125
2018-09-17,1356,301.2099914550781
2018-09-18,1357,301.3599853515625
2018-09-19,1358,301.5299987792969
2018-09-20,1359,301.010009765625
2018-09-21,1360,300.6300048828125
2018-09-22,1361,301.1099853515625
2018-09-23,1362,301.1300048828125
2018-09-24,1363,300.3999938964844
2018-09-25,1364,299.72998046875
2018-09-26,1365,300.05999755859375
2018-09-27,1366,299.9599914550781
2018-09-28,1367,299.8800048828125
2018-09-29,1368,300.4599914550781
2018-09-30,1369,299.9599914550781
2018-10-01,1370,300.3599853515625
2018-10-02,1371,301.0299987792969
2018-10-03,1372,301.1600036621094
2018-10-04,1373,300.83001708984375
2018-10-05,1374,300.7099914550781
2018-10-06,1375,300.05999755859375
2018-10-07,1376,300.0
2018-10-08,1377,300.83001708984375
2018-10-09,1378,300.80999755859375
2018-10-10,1379,300.79998779296875
2018-10-11,1380,301.17999267578125
2018-10-12,1381,301.5299987792969
2018-10-13,1382,301.30999755859375
2018-10-14,1383,300.97998046875
2018-10-15,1384,301.2799987792969
2018-10-16,1385,301.33001708984375
2018-10-17,1386,301.1600036621094
2018-10-18,1387,301.1600036621094
2018-10-19,1388,301.1099853515625
2018-10-20,1389,300.67999267578125
2018-10-21,1390,300.6300048828125
2018-10-22,1391,301.3599853515625
2018-10-23,1392,301.29998779296875
2018-10-24,1393,300.83001708984375
2018-10-25,1394,300.6099853515625
2018-10-26,1395,301.30999755859375
2018-10-27,1396,300.92999267578125
2018-10-28,1397,300.4599914550781
2018-10-29,1398,300.9599914550781
2018-10-30,1399,301.3999938964844
2018-10-31,1400,301.7099914550781
2018-11-01,1401,301.6099853515625
2018-11-02,1402,300.67999267578125
2018-11-03,1403,301.0299987792969
2018-11-04,1404,300.97998046875
2018-11-05,1405,301.0299987792969
2018-11-06,1406,301.08001708984375
2018-11-07,1407,300.5299987792969
2018-11-08,1408,300.9100036621094
2018-11-09,1409,301.45001220703125
2018-11-10,1410,301.8800048828125
2018-11-11,1411,301.6400146484375
2018-11-12,1412,302.17999267578125
2018-11-13,1413,301.510009765625
2018-11-14,1414,301.30999755859375
2018-11-15,1415,301.33001708984375
2018-11-16,1416,301.2799987792969
2018-11-17,1417,300.92999267578125
2018-11-18,1418,301.7099914550781
2018-11-19,1419,301.3900146484375
2018-11-20,1420,301.5299987792969
2018-11-21,1421,301.30999755859375
2018-11-22,1422,301.3900146484375
2018-11-23,1423,301.22998046875
2018-11-24,1424,301.08001708984375
2018-11-25,1425,301.1099853515625
2018-11-26,1426,301.72998046875
2018-11-27,1427,301.0299987792969
